Word,Label
OD,B-ROUTE
continue,B-DRUG USE
Cosopt,B-DRUG
"BID,",B-FREQUENCY
Brimonidine,B-DRUG
TID,B-FREQUENCY
and,O
Latanoprost,B-DRUG
qHS,B-FREQUENCY
OS,B-ROUTE
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI:,O
3,O
month,O
f/u,O
+,O
DFE,O
Vision,O
is,O
stable.,O
Denies,O
eye,O
pain.,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
Cosopt,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
5AM,O
Brimonidine,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
5:10am,O
Latanoprost,B-DRUG
QHS,B-FREQUENCY
OS,B-ROUTE
,O
,O
9,O
pm,O
No,O
occupation,O
listed.,O
Chief,O
Complaint,O
Patient,O
presents,O
with,O
Follow,O
up,O
visit,O
6,O
months,O
follow,O
up,O
visit,O
,O
,O
due,O
to,O
primary,O
open,O
angle,O
glaucoma,O
,O
,O
,O
pt,O
still,O
in,O
Post,O
op,O
period,O
for,O
cataract,O
extraction,O
+IOL,O
OU,O
Hx:Pt,O
feels,O
vision,O
is,O
"ok,",O
OD,O
has,O
just,O
healed,O
but,O
********,O
then,O
the,O
left.,O
No,O
eye,O
pain,O
today.,O
Pt,O
is,O
having,O
heart,O
surgery,O
on,O
Thursday,O
,O
,O
aortic,O
valve,O
replaced,O
.,O
Still,O
does,O
not,O
have,O
new,O
glass.,O
Needs,O
to,O
make,O
appt,O
with,O
Dr.,O
*****.,O
Eye,B-DRUG USE
Meds:Prednisolone,B-DRUG
once,B-FREQUENCY
a,I-FREQUENCY
day,I-FREQUENCY
OU,B-ROUTE
****,B-DRUG
128,I-DRUG
once,B-FREQUENCY
a,I-FREQUENCY
day,I-FREQUENCY
OD,O
Travatan,B-DRUG
z,I-DRUG
HS,B-FREQUENCY
OU,B-ROUTE
*,O
*:30,O
pm,O
Cosopt,B-DRUG
2x,B-FREQUENCY
a,I-FREQUENCY
day,I-FREQUENCY
OU,B-ROUTE
,O
6:15,O
6:30,O
am,O
*****,O
***,O
*********,O
Progress,O
Note,O
**/*/****,O
CC:,O
No,O
chief,O
complaint,O
on,O
file.,O
HPI:,O
*******,O
*,O
*'****,O
is,O
a,O
**,O
y.o.,O
female,O
Pt,O
returns,O
for,O
IOL,O
******,O
"****,",O
visual,O
"field,",O
then,O
review,O
and,O
pressure,O
check.,O
Current,B-DRUG USE
Ocular,I-DRUG USE
Meds:,I-DRUG USE
Latanoprost,B-DRUG
Q,B-FREQUENCY
HS,I-FREQUENCY
OU,B-ROUTE
Artificial,B-DRUG
Tears/prn,B-FREQUENCY
OU,B-ROUTE
"""I",O
use,O
"sometimes""",O
Not,B-DRUG STOP
using,I-DRUG STOP
the,O
Gel,B-DRUG
****,I-DRUG
at,O
all.,O
Chief,O
Complaint/HPI:,O
******,O
******,O
is,O
a,O
69,O
y.o.,O
male,O
here,O
today,O
Ref,O
by,O
Dr.,O
**********,O
for,O
glaucoma,O
evaluation,O
,O
,O
was,O
given,O
samples,O
of,B-DRUG
Lumigan,I-DRUG
to,B-DRUG USE
start.,I-DRUG USE
Pt,O
has,O
limited,O
vision,O
due,O
to,O
CRVO,O
in,O
the,O
left,O
eye.,O
Patient,O
denies,O
any,O
eye,O
pain.,O
Reports,O
that,O
left,O
eye,O
vision,O
is,O
poor,O
after,O
CRVO.,O
Vision,O
OD,O
is,O
stable.,O
Denies,O
any,O
new,O
flashes,O
of,O
light,O
or,O
floaters,O
in,O
vision.,O
Plan,O
Assessment/Plan:,O
******,O
******,O
is,O
a,O
69,O
y.o.,O
male,O
with:,O
"POAG,",O
ADVANCED,O
"OD,",O
INDETERMINATE,O
OS.,O
,O
,O
IOP,O
up,O
even,O
further,O
today,O
,O
,O
will,O
start,O
on,O
almost,O
max,O
"drops,",O
unsure,O
if,O
allergic,O
to,B-DRUG
brimonidine,I-DRUG
vs,B-DRUG
dorzolamide,I-DRUG
allergy,O
or,O
***.,O
,O
,B-DRUG USE
start,B-DRUG
cosopt,B-FREQUENCY
bid,I-FREQUENCY
and,B-DRUG
xalatan,B-FREQUENCY
qHS,B-ROUTE
OU,I-ROUTE
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI:,O
3,O
months,O
for,O
*****,O
2..I,O
have,O
attempted,O
to,O
contact,O
this,O
patient,O
by,O
"telephone,",O
but,O
there,O
is,O
no,O
answer,O
repeatedly.,O
I,O
will,O
continue,O
to,O
try,O
later.,O
No,O
**,O
*,O
today,O
per,O
Dr.,O
***.,O
Only,O
24,O
2,O
for,O
study,O
Noticed,O
difficulty,O
in,O
seeing,O
fine,O
print,O
when,O
CLs,O
on.,O
Feels,O
like,O
the,O
glass,O
prescription,O
would,O
have,O
changed,O
a,O
bit.,O
No,O
other,O
concerns,O
today.,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
Latanoprost,B-DRUG
nightly,B-FREQUENCY
BOTH,B-ROUTE
eyes,I-ROUTE
,O
,O
Last,O
night,O
10pm,O
AT,B-DRUG
PRN,B-FREQUENCY
No,O
occupation,O
listed.,O
Pseudophakia,O
OU,O
,O
,O
s/p,O
YAG,O
cap,O
laser,O
OU,O
Anterior,O
Basement,O
Membrane,O
Dystrophy,O
OU,O
with,O
central,O
corneal,O
scar,O
,O
,B-DRUG
using,I-DRUG
****,I-DRUG
128,O
,O
,O
will,O
refer,O
to,O
cornea,O
division,O
for,O
evaluation,O
Dry,O
eyes,O
OU,O
,O
,O
course,O
of,B-DRUG
Erythromycin,I-DRUG
ointment,I-DRUG
without,O
benefit,O
,O
,B-DRUG USE
Restart,B-DRUG
Erythromycin,I-DRUG
ung,B-FREQUENCY
Qhs,B-ROUTE
OU,B-DURATION
x,I-DURATION
1,I-DURATION
"month,",I-DURATION
then,O
OTC,O
(Ophthalmic,O
ointment),B-DRUG
erythromycin,I-DRUG
OK,B-FREQUENCY
Qhs,I-FREQUENCY
Plan:,O
Cont,B-DRUG
travatan,B-FREQUENCY
qhs,B-ROUTE
both,O
eyes,O
Continue,B-DRUG USE
****,B-DRUG
128,I-DRUG
every,B-FREQUENCY
"morning,",I-FREQUENCY
PFATs,B-DRUG
RTC,O
6,O
months,O
****,O
***,O
ONH,O
Vision,O
is,O
stable,O
compared,O
to,O
last,O
visit,O
End,O
stage,O
glaucoma,O
ou,B-ROUTE
,O
,O
s/p,O
Tube,O
placement,O
with,O
Dr,O
*********,O
in,O
1999,O
,O
,O
tube,O
appears,O
to,O
be,O
functioning,O
"well,",O
no,O
evidence,O
of,O
erosion,O
,O
,O
IOP,O
slightly,O
"elevate,",O
change,O
to,B-DRUG
cosopt,I-DRUG
Diabetes,O
with,O
hx,O
of,O
proliferative,O
diabetic,O
retinopathy,O
and,O
diabetic,O
macular,O
edema,O
ou,B-ROUTE
,O
,O
has,O
had,O
extensive,O
panretinal,O
photocoagulation,O
and,O
focal,O
in,O
past,O
,O
,O
no,O
active,O
neovascularization,O
,O
,O
sees,O
Dr,O
**,O
in,O
***,O
for,O
this,O
,O
,O
per,O
her,O
report,O
only,O
going,O
back,O
to,O
him,O
if,O
needed,O
,O
,O
***,O
**/**/**,O
shows,O
extensive,O
atrophy,O
but,O
no,O
IRF,O
Severe,O
dry,O
eye,O
with,O
band,O
keratopathy,O
OD>,B-ROUTE
OS,B-ROUTE
,O
,O
better,O
with,O
tears,O
and,O
ointment,O
,O
prefers,O
to,O
stay,O
on,O
rxs,O
bcs,O
she,O
can,O
afford,O
them,O
PLAN:,O
,O
,B-DRUG USE
cont,B-DRUG
tears,I-DRUG
and,O
glaucoma,O
drops,O
,O
,O
use,O
+2,O
Glasses,O
along,O
with,O
magnifier,O
,O
,O
also,O
has,O
a,O
magnifier,O
for,O
tv,O
,O
,O
fu,O
in,O
6,O
months,O
for,O
IOP,O
check,O
,O
,O
declined,O
low,O
vision,O
referal,O
Glaucoma,O
Diagnosis:,O
Referred,O
by:,O
***,O
POAG,O
OS>OD,B-ROUTE
HPI:,O
******,O
******,O
*******,O
is,O
a,O
78,O
y.o.,O
male,O
6,O
month,O
Vision,O
feels,O
dark,O
and,O
cloudy,O
"OU,",B-ROUTE
feels,O
like,O
he,O
can,O
hardly,O
function.,O
Good,B-ADHERENCE
drop,I-ADHERENCE
compliance.,I-ADHERENCE
Denies,O
eye,O
pain.,O
MD,O
HPI:,O
feels,O
vision,O
"darker,",O
unsure,O
if,O
both,O
eyes,O
are,O
just,O
one,O
eye.,O
Eye,B-DRUG USE
medications:,I-DRUG USE
Cosopt,B-DRUG
BIDs,B-FREQUENCY
OS,B-ROUTE
,O
,O
9am,O
Brimonidine,B-DRUG
BID,B-FREQUENCY
OS,B-ROUTE
,O
,O
9:10am,O
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OS,B-ROUTE
,O
,O
11pm,O
Assessment,O
and,O
Plan,O
1.\*****,B-ROUTE
**,I-ROUTE
,O
,O
IOP,O
within,B-ROUTE
target,I-ROUTE
OU.,I-ROUTE
ONH,O
stable,O
OU.,O
2.\********,O
tear,B-ROUTE
OS,I-ROUTE
,O
,O
approx,O
"2010,",O
s/p,O
laser,O
"treatment,",O
followed,O
by,O
Dr.,O
******,O
3.\********,O
sclerosis,B-ROUTE
OU,I-ROUTE
,O
presurgical,O
4.\***********,O
membrane,B-ROUTE
OS,I-ROUTE
,O
,O
followed,O
by,O
Dr.,O
******,O
5.\*******,O
neoplasm,O
of,O
choroid,B-ROUTE
OS,I-ROUTE
,O
,O
followed,O
by,O
Dr.,O
******,O
6.\**********,O
vitreous,O
detachment,B-ROUTE
OU,I-ROUTE
D/C,B-DRUG STOP
timolol,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
D/C,B-DRUG STOP
dorzolamide,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
Start,B-DRUG USE
timolol/dorzolamide,B-DRUG
combination,O
BID,B-FREQUENCY
OU,B-ROUTE
Continue,B-DRUG USE
Zioptan,B-DRUG
qHS,B-FREQUENCY
OU,B-ROUTE
RTC,O
in,O
6,O
months,O
with,O
HVF,O
24,O
2,B-ROUTE
OU,I-ROUTE
and,O
DFE,B-ROUTE
"OU,",I-ROUTE
sooner,O
prn,O
Subjective,O
Referred,O
by,O
****,O
*,O
****,O
********,O
******,O
is,O
a,O
74,O
y.o.,O
female,O
2,O
month,O
f/u,O
s/p,O
SLT,O
OD,B-ROUTE
Pt,O
states,O
that,O
her,O
vision,O
is,O
"stable,",O
no,O
eye,O
pain.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
Eye,O
lid,O
scrubs,O
QAM,B-FREQUENCY
Warm,O
compresses,O
QAM,B-FREQUENCY
Restasis,B-DRUG
OU,B-ROUTE
PRN,B-FREQUENCY
Refresh,B-DRUG
OU,B-ROUTE
PRN,B-FREQUENCY
Ocuvite,B-DRUG
PO,B-ROUTE
daily,B-FREQUENCY
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI:,O
4,O
month,O
+,O
VF,O
24,O
2,O
Patient,O
was,O
in,O
the,O
hospital,O
last,O
week,O
for,O
5,O
days,O
for,O
Pancreatitis.,O
During,O
his,O
hospital,O
stay,O
they,O
realized,O
patient,O
was,O
using,B-DRUG USE
Cosopt,B-DRUG
once,B-FREQUENCY
daily,I-FREQUENCY
and,O
Rhopressa,B-DRUG
twice,B-FREQUENCY
daily,I-FREQUENCY
but,O
as,O
of,O
******,O
patient,O
has,O
been,O
using,B-DRUG USE
Cosopt,B-DRUG
twice,B-FREQUENCY
"daily,",I-FREQUENCY
Rhopressa,B-DRUG
once,B-FREQUENCY
daily,I-FREQUENCY
and,O
Lumigan,B-DRUG
as,O
is,O
(once,B-FREQUENCY
daily).,I-FREQUENCY
*patient,O
has,O
a,O
bottle,O
of,O
Lumigan,B-DRUG
that,O
expired,B-DRUG STOP
in,O
"*****,",O
can,O
he,O
still,O
use,O
it?,O
Eye,B-DRUG USE
meds:,I-DRUG USE
10,O
15,O
min,O
in,O
between,O
gtts,O
Cosopt,B-DRUG
Twice,B-FREQUENCY
daily,I-FREQUENCY
RIGHT,B-ROUTE
eye,I-ROUTE
,O
,O
8am,O
Lumigan,B-DRUG
At,O
bedtime,O
RIGHT,B-ROUTE
eye,I-ROUTE
,O
,O
3:10pm,O
(during,O
his,O
nap),O
Rhopressa,B-DRUG
once,B-FREQUENCY
daily,I-FREQUENCY
RIGHT,B-ROUTE
eye,I-ROUTE
,O
,O
3pm,O
(during,O
his,O
nap),O
No,O
occupation,O
listed.,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/**/****,O
CC:,O
IOP,O
Check,O
,O
,O
Intraocular,O
Pressure,O
Check,O
Visual,O
field,O
testing,O
Pt,O
here,O
for,O
IOP,O
exam,O
with,O
Visual,O
*****,O
for,O
Glaucoma,O
Using,B-DRUG USE
"latanoprost,",B-DRUG
timolol,B-DRUG
,O
,O
no,O
problems,O
or,O
concerns,O
HPI:,O
***,O
*,O
******,O
is,O
a,O
68,O
y.o.,O
male,O
here,O
for,O
undilated,O
IOP,O
check,O
with,O
HVF.,O
Doing,O
well,O
overall,O
without,O
changes,O
in,O
eyes,O
or,O
vision,O
and,O
endorses,O
good,O
drop,B-ADHERENCE
compliance.,I-ADHERENCE
PLAN:,O
,O
,B-DRUG USE
cont,B-DRUG
latanoprost,B-FREQUENCY
QHS,B-ROUTE
OU,I-ROUTE
,B-DRUG USE
,B-DRUG
cont,B-FREQUENCY
timolol,B-ROUTE
BID,I-ROUTE
OU,O
,O
,O
q4,O
month,O
checks,O
for,O
now,O
Chief,O
Complaint,O
Patient,O
presents,O
with,O
Follow,O
up,O
visit,O
Here,O
for,O
7,O
months,O
follow,O
up,O
for,O
primary,O
open,O
angle,O
glaucoma.,O
Hx:,O
Had,O
to,O
go,O
see,O
his,O
MD,O
for,O
shingles,O
left,O
side,O
of,O
face.,O
Started,O
some,O
medication,O
for,O
it,O
and,O
now,O
it's,O
caused,O
some,O
paralysis,O
on,O
that,O
side.,O
Sometimes,O
his,O
eyelid,O
gets,O
better,O
and,O
sometime,O
not,O
,O
droopy,O
and,O
doesn't,O
close,O
so,O
his,O
eye,O
get,O
pretty,O
dry,O
and,O
it's,O
red,O
off,O
an,O
on.,O
He,O
had,O
a,O
filament,O
on,O
his,O
eye,O
and,O
he,O
had,O
to,O
*****,O
it,O
off,O
and,O
had,O
to,O
use,O
an,O
eye,B-DRUG
drop)(Ocuflox),B-FREQUENCY
3x,I-FREQUENCY
a,I-FREQUENCY
day,I-FREQUENCY
for,I-FREQUENCY
awhile.,I-FREQUENCY
He,O
saw,O
Dr.,O
*******,O
on,O
*/**.,O
No,O
change,O
in,O
vision,O
either,O
eye,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
Alphagan,O
BID,B-DRUG
OU,B-FREQUENCY
Latanoprost,B-DRUG
QHS,B-FREQUENCY
OU,B-ROUTE
Cosopt,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
Prednisolone,B-DRUG
q/day,B-FREQUENCY
OU,B-ROUTE
PF,B-DRUG
AT,I-DRUG
PRN,B-FREQUENCY
,O
,O
right,B-FREQUENCY
now,I-FREQUENCY
3,I-FREQUENCY
4,I-FREQUENCY
times,I-FREQUENCY
day,I-FREQUENCY
Using,B-DRUG USE
an,O
ointment,B-DRUG
also,O
to,O
help,O
with,O
the,O
dry,O
eye,O
,O
not,O
yet,O
today.,O
Started,B-DRUG USE
drops,O
today,O
at,O
10:15am,O
FOLLOW,O
UP,O
VISIT,O
50,O
y.o.,O
female,O
originally,O
referred,O
by,O
Dr.,O
*********,O
"******,",O
MD.,O
*****,O
r/s,O
,O
,O
last,O
seen,O
**/**/****,O
Impression:,O
Stable,O
IOP,O
OU,O
Plan:,O
Continue,O
off,O
drops,O
Review:,O
6,O
month,O
follow,O
up,O
+,O
HVF/***/DFE,O
(because,O
Dr.,O
*******,O
will,O
be,O
out,O
of,O
office,O
before,O
then),O
Interval,O
History:,O
No,O
eye,O
pain.,O
Vision,O
is,O
"unchanged,",O
feels,O
as,O
if,O
she,O
does,O
need,O
to,O
update,O
her,O
Rx.,O
Current,B-DRUG USE
Ocular,I-DRUG USE
meds:,I-DRUG USE
ATs,B-DRUG
prn,B-FREQUENCY
OU,B-ROUTE
Return,O
visit:,O
*/**/****,O
*******,O
******,O
is,O
a,O
31,O
y.o.,O
female.,O
Seen,O
with,O
mother,O
******.,O
6,O
months,O
follow,O
up,O
visit,O
,O
Pt,O
reports,O
vision,O
is,O
unchanged.,O
No,O
ocular,O
pain,O
or,O
discomfort.,O
MD,O
HPI:,O
stable,O
vision/eyes,O
"OU,",B-ROUTE
no,O
complaints,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
None,O
Assessment/Plan,O
1.,O
Hx,O
of,O
***,O
,O
,O
with,O
poor,O
vision.,O
Stable.,O
2.,O
Hx,O
of,O
glaucoma,O
OS,O
,B-ROUTE
,O
details,O
unclear.,O
IOP,O
was,O
reasonable,O
off,O
latanoprost,O
for,O
the,O
past,O
9,O
"months,",O
but,O
now,O
elevated,O
again.,O
3.,O
Pre,O
*********,O
OD,B-ROUTE
,I-ROUTE
,O
no,O
pain.,O
4.,O
Band,O
keratopathy,O
OU,O
,B-ROUTE
,O
asymptomatic.,O
Discussed,O
restarting,B-DRUG USE
latanoprost,B-DRUG
vs.,O
Getting,O
more,O
IOP,O
data,O
on,O
next,O
visit.,O
She'd,O
like,O
to,O
"wait,",O
but,O
sent,O
latanoprost,B-DRUG
Rx,O
to,O
***,O
********,O
in,O
case,O
she,O
decided,O
to,O
restart,O
before,O
next,O
visit.,O
RTC,O
in,O
6,O
"moths,",O
sooner,O
prn,O
(if,O
IOP,O
"**********,",O
okay,O
to,O
go,O
to,O
annual,O
visits),O
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI:,O
4,O
month,O
Cataract,O
Eval,O
No,O
eye,O
pain.,O
States,O
that,O
vision,O
has,O
gradually,O
been,O
getting,O
worse,O
,O
says,O
she,O
feels,O
like,O
she,O
wants,O
to,O
****,O
something,O
off,O
her,O
eye.,O
She,O
says,O
that,O
focusing,O
intermediate/computer,O
distance,O
is,O
difficult,O
to,O
see.,O
Says,O
she,O
feels,O
she,O
not,O
seeing,O
out,O
of,O
both,O
eyes,O
the,O
same.,O
She,O
says,O
she,O
has,O
always,O
been,O
light,O
sensitive,O
so,O
difficult,O
to,O
tell,O
if,O
glare,O
is,O
worse,O
,O
,O
she,O
does,O
see,O
halos,O
around,O
lights,O
worse,O
OD,O
than,O
OS.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
***********/Timolol,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
6:30am,O
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
,O
9:30pm,O
HPI:,O
******,O
*,O
******,O
"(********),",O
78,O
y.o.,O
year,O
old,O
female,O
from,O
********,O
Everything,O
seems,O
stable.,O
MD,O
history:,O
vision,O
left,O
eye,O
a,O
little,O
more,O
blurry,O
but,O
not,O
bothersome,O
**/**/****,O
HPI:,O
*****,O
*,O
********,O
"(********),",O
79,O
y.o.,O
year,O
old,O
female,O
from,O
CORVALLIS,O
:,O
Patient,O
presents,O
with:,O
Medical,O
Eye,O
Examination,O
Patient,O
states,O
she,O
is,O
having,O
trouble,O
seeing,O
"distance,",O
everything,O
is,O
fuzzy.,O
Can't,O
read,O
street,O
signs.,O
Compliant,B-ADHERENCE
with,I-ADHERENCE
latanoprost,B-DRUG
qHS,B-FREQUENCY
OU.,B-ROUTE
Plan:,O
Continue,B-DRUG USE
Latanoprost,B-DRUG
qHS,B-FREQUENCY
OU,B-ROUTE
RTC,O
6,O
months,O
DFE,O
+,O
HVF,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/**/****,O
CC:,O
IOP,O
Check,O
,O
,O
Intraocular,O
Pressure,O
Check,O
***,O
,O
,O
RNFL,O
iop,O
and,O
***,O
***,O
Doing,O
drops,O
as,O
****,O
Blurry,O
But,O
may,O
be,O
cats,O
HPI:,O
******,O
*,O
******,O
is,O
a,O
67,O
y.o.,O
female,O
who,O
presents,O
for,O
IOP,O
check,O
and,O
***,O
RNFL.,O
She,O
reports,O
her,O
vision,O
is,O
slightly,O
blurry,O
at,O
"times,",O
but,O
thinks,O
it,O
may,O
be,O
her,O
cataracts.,O
PLAN:,O
,O
,B-DRUG USE
Continue,B-DRUG
latanoprost,B-FREQUENCY
qhs,B-ROUTE
OU,I-ROUTE
,O
,B-DRUG USE
Continue,B-DRUG
artificial,I-DRUG
"tears,",I-DRUG
"compresses,",O
lid,O
scrubs,O
,O
,O
Follow,O
up,O
6,O
months,O
for,O
non,O
dilated,O
"VF,",O
"HVF,",O
"IOP,",O
pachymetry,O
Call,O
for,O
decreased,O
"vision,",O
increased,O
"distortion,",O
increased,O
"pain,",O
new,O
floaters,O
or,O
flashing,O
lights.,O
Chief,O
Complaint:,O
New,O
Patient,O
Visit,O
History,O
of,O
Present,O
Illness:,O
*********,O
*,O
********,O
is,O
a,O
60,O
y.o.,O
female,O
Recently,O
moved,O
here,O
from,O
******,O
****.,O
Currently,O
using,B-DRUG USE
***********,B-DRUG
**,B-ROUTE
"qhs,",B-FREQUENCY
diagnosed,O
with,O
glaucoma,O
in,O
2017.,O
Has,O
been,O
using,O
x,O
1,O
year.,O
Has,O
never,O
had,O
cataract,O
surgery.,O
Having,O
difficulty,O
seeing,O
at,O
nights.,O
"""I",O
don't,O
see,O
well,O
at,O
"night"".",O
"""*****",O
***,O
*********,O
Progress,O
Note,O
**/*/****,O
CC:,O
Follow,O
up,O
visit,O
IOP,O
,O
,O
Intraocular,O
pressure,O
6,O
month,O
follow,O
up,O
for,O
a,O
pressure,O
check,O
and,O
Glaucoma,O
***,O
to,O
monitor,O
glaucoma.,O
Using,B-DRUG USE
LUMIGAN,B-DRUG
in,O
both,B-ROUTE
eyes,I-ROUTE
at,O
night.,O
No,O
vision,O
changes.,O
HPI:,O
*******,O
******,O
****,O
is,O
a,O
75,O
y.o.,O
male,O
IOP,O
check,O
and,O
***,O
G,O
to,O
monitor,O
glaucoma;,B-ADHERENCE
no,I-ADHERENCE
problems,I-ADHERENCE
with,I-ADHERENCE
his,I-ADHERENCE
drops,I-ADHERENCE
or,O
his,O
"glasses.""",O
Assessment,O
&,O
Plan:,O
42,O
y.o.,O
female,O
Chronic,O
angle,O
closure,O
glaucoma,O
of,O
"eye,",O
"left,",O
severe,O
stage,O
#Congential,O
glaucoma,O
with,O
chronic,O
angle,O
"closure,",O
OS,B-ROUTE
,O
,O
IOP,O
excellent,O
"today,",O
s/p,O
CPC,O
and,B-DRUG USE
on,I-DRUG USE
cosopt.,I-DRUG
,O
,O
had,O
progression,O
from,O
glaucoma,O
when,O
IOP,O
high,O
teens,O
,O
,O
surgery,O
high,O
"risk,",O
on,O
hemodialysis,O
,O
,B-DRUG USE
Continue,B-DRUG
cosopt,B-FREQUENCY
BID,I-FREQUENCY
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
HPI,O
(Edited,O
by,O
physician):4,O
MONTH,O
FOLLOW,O
UP,O
Vision,O
no,O
changes,O
since,O
last,O
visit.,O
Good,B-ADHERENCE
drop,I-ADHERENCE
compliance.,I-ADHERENCE
Denies,O
eye,O
pain.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
Cosopt,B-DRUG
2x/day,B-FREQUENCY
OS,B-ROUTE
,O
9am,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/*/****,O
CC:,O
Post,O
Op,O
HPI:,O
******,O
***,O
******,O
is,O
a,O
86,O
y.o.,O
female,O
PO,O
yag,O
OD,O
(*/**/**),O
Pt,O
states,O
she,O
is,O
unsure,O
of,O
VA,O
improved,O
after,O
"laser,",O
does,O
not,O
appear,O
to,O
make,O
a,O
significant,O
change,O
No,O
pain,O
or,O
discomfort,O
in,O
either,O
eye,O
Lesion,O
still,O
appears,O
to,O
be,O
stable,O
OD,O
Ocular,B-DRUG USE
drops,I-DRUG USE
Dorzolamide,B-DRUG
"BID,",B-FREQUENCY
OU,B-ROUTE
Latanoprost,B-DRUG
"QHS,",B-FREQUENCY
OU,B-ROUTE
Assessment,O
&,O
Plan,O
Note:,O
Started,B-DRUG USE
timolol,B-DRUG
just,O
a,O
month,O
ago,O
and,O
lat,O
in,O
****,O
****,O
MRI,O
recently,O
to,O
rule,O
out,O
other,O
causes.,O
OD,B-ROUTE
with,O
rapid,O
vision,O
loss,O
between,O
***,O
,O
,O
***,O
**,O
****,O
***,O
*****,O
********,O
**,O
****.,O
OS,B-ROUTE
inferior,O
arc,O
new,O
"OS,",B-ROUTE
may,O
be,O
rim,O
"artifact?,",O
unsure,O
of,O
progression,O
OS,B-ROUTE
Fields,O
improved,O
after,O
blepharoplasty.,O
Has,O
A,O
"fib,",O
"controlled,",O
but,O
was,O
on,O
*******.,O
Stopped,O
*******,O
due,O
to,O
recent,O
****.,O
HTN,O
now,O
improved,O
and,O
coming,O
off,O
of,O
BP,O
meds.,O
Has,O
"CHF,",O
but,O
has,O
not,O
been,O
told,O
how,O
long,O
they,O
think,O
she,O
will,O
"live,",O
but,O
she,O
is,O
retaining,O
fluid,O
in,O
her,O
lungs,O
frequently.,O
Discussed,O
trab,O
vs,O
MMT.,O
****,O
try,B-DRUG USE
brimonidine,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
Cont.,B-DRUG USE
Timolol,B-DRUG
qAM,B-FREQUENCY
and,O
lat,B-DRUG
qHS,B-FREQUENCY
OU,B-ROUTE
HPI:,O
Referred,O
by,O
Dr.,O
****,O
for,O
Borderline,O
"Glaucoma,",O
Open,O
"*****,",O
High,O
Risk,O
OU,O
Here,O
with,O
"daughter,",O
***.,O
Dx,O
with,O
glaucoma,O
about,O
six,O
months,O
ago.,O
Son,O
has,O
glaucoma.,O
Good,B-ADHERENCE
drop,I-ADHERENCE
compliance.,I-ADHERENCE
Had,O
a,O
****,O
about,O
two,O
weeks,O
"ago,",O
went,O
to,O
the,O
ER,O
no,O
********.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
Timolol,B-DRUG
QAM,B-FREQUENCY
OU,B-ROUTE
,O
,O
11am,O
Latanoprost,B-DRUG
QHS,B-FREQUENCY
OU,B-ROUTE
,O
10pm,O
Acular,B-DRUG
0.5%,I-DRUG
PRN,B-FREQUENCY
OU,B-ROUTE
Refresh,B-DRUG
Optive,O
PRN,B-FREQUENCY
OU,B-ROUTE
Chief,O
Complaint,O
Patient,O
presents,O
with,O
Follow,O
up,O
visit,O
Here,O
to,O
discuss,O
change,O
in,O
drops,O
and,O
possible,O
eventually,O
need,O
touch,O
up,O
yag,O
capsulotomy,O
last,O
visit,O
IOP,O
was,O
at,O
3:29pm,O
and,O
the,O
IOP,O
was,O
**/**.,O
Hx:,O
Still,O
see's,O
a,O
little,O
film,O
and,O
floaters,O
OD,O
Still,O
having,O
more,O
issues,O
with,O
reading,O
with,O
the,O
right,O
eye.,O
Had,O
a,O
headache(felt,O
like,O
pressure),O
a,O
few,O
weeks,O
prior,O
to,O
her,O
last,O
appointment,O
there,O
and,O
the,O
IOP,O
was,O
13,O
and,O
ended,O
up,O
with,O
sinus,O
infection.,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
Timolol,B-DRUG
0.5%,O
in,O
the,O
am,B-ROUTE
right,I-ROUTE
eye,I-ROUTE
(they,O
want,O
to,O
change,O
it,O
to,O
2x,B-ROUTE
both,I-ROUTE
eyes,I-ROUTE
with,O
return,O
in,O
4,O
months),O
Used,O
drop,O
today,O
at,O
5:00am,O
Chief,O
Complaint,O
Patient,O
presents,O
with,O
Follow,O
up,O
visit,O
POAG,O
